ONET_SOC_CODE,TASK_ID,TASK,TASK_TYPE,TASK_CLASSIFICATION,TASK_CLASSIFICATION_SCORE
53-2011.00,10570,Check passenger and cargo distributions and fuel amounts to ensure that weight and balance specifications are met.,Core,remote,0.8572006225585938
53-2011.00,10572,Confer with flight dispatchers and weather forecasters to keep abreast of flight conditions.,Core,remote,0.8985133171081543
53-2011.00,10574,"Order changes in fuel supplies, loads, routes, or schedules to ensure safety of flights.",Core,remote,0.8627554178237915
53-2011.00,10577,"Brief crews about flight details, such as destinations, duties, and responsibilities.",Core,remote,0.8583898544311523
53-2011.00,10575,"Choose routes, altitudes, and speeds that will provide the fastest, safest, and smoothest flights.",Core,remote,0.914728581905365
53-2011.00,10576,Direct activities of aircraft crews during flights.,Core,non-remote,0.5193442702293396
53-2011.00,10578,"Record in log books information, such as flight times, distances flown, and fuel consumption.",Core,remote,0.8012190461158752
53-2011.00,10582,Instruct other pilots and student pilots in aircraft operations and the principles of flight.,Core,remote,0.813809871673584
53-2011.00,10579,"Make announcements regarding flights, using public address systems.",Core,remote,0.6205018758773804
53-2011.00,10573,Coordinate flight activities with ground crews and air traffic control and inform crew members of flight and test procedures.,Supplemental,remote,0.8842038512229919
53-2011.00,10583,Conduct in-flight tests and evaluations at specified altitudes and in all types of weather to determine the receptivity and other characteristics of equipment and systems.,Supplemental,remote,0.5063701868057251
53-2011.00,10580,File instrument flight plans with air traffic control to ensure that flights are coordinated with other air traffic.,Supplemental,remote,0.8512068390846252
53-2011.00,10581,"Perform minor maintenance work, or arrange for major maintenance.",Supplemental,remote,0.9233599901199341
53-2011.00,10584,Evaluate other pilots or pilot-license applicants for proficiency.,Supplemental,remote,0.8554209470748901
53-2011.00,10586,Plan and formulate flight activities and test schedules and prepare flight evaluation reports.,Supplemental,remote,0.8442220687866211
53-2012.00,10587,"Check aircraft prior to flights to ensure that the engines, controls, instruments, and other systems are functioning properly.",Core,remote,0.7741453647613525
53-2012.00,20831,"Co-pilot aircraft or perform captain's duties, as required.",Core,remote,0.9145074486732483
53-2012.00,10591,"Consider airport altitudes, outside temperatures, plane weights, and wind speeds and directions to calculate the speed needed to become airborne.",Core,remote,0.8990115523338318
53-2012.00,10595,Use instrumentation to pilot aircraft when visibility is poor.,Core,remote,0.770331859588623
53-2012.00,10590,"Monitor engine operation, fuel consumption, and functioning of aircraft systems during flights.",Core,remote,0.8808521628379822
53-2012.00,10592,"Order changes in fuel supplies, loads, routes, or schedules to ensure safety of flights.",Core,remote,0.8627554178237915
53-2012.00,10588,"Contact control towers for takeoff clearances, arrival instructions, and other information, using radio equipment.",Core,remote,0.9793792963027954
53-2012.00,10594,"Plan flights according to government and company regulations, using aeronautical charts and navigation instruments.",Core,remote,0.7769687175750732
53-2012.00,10589,"Start engines, operate controls, and pilot airplanes to transport passengers, mail, or freight according to flight plans, regulations, and procedures.",Core,remote,0.6112561821937561
53-2012.00,10596,Check baggage or cargo to ensure that it has been loaded correctly.,Core,remote,0.8243830800056458
53-2012.00,10593,"Obtain and review data such as load weights, fuel supplies, weather conditions, and flight schedules to determine flight plans and identify needed changes.",Core,remote,0.8334704041481018
53-2012.00,10605,Conduct in-flight tests and evaluations at specified altitudes and in all types of weather to determine the receptivity and other characteristics of equipment and systems.,Core,remote,0.5063701868057251
53-2012.00,10598,"Choose routes, altitudes, and speeds that will provide the fastest, safest, and smoothest flights.",Core,remote,0.914728581905365
53-2012.00,10600,"Write specified information in flight records, such as flight times, altitudes flown, and fuel consumption.",Core,remote,0.8278568387031555
53-2012.00,10599,"Coordinate flight activities with ground crews and air traffic control, and inform crew members of flight and test procedures.",Core,remote,0.8838008642196655
53-2012.00,10608,"Perform minor aircraft maintenance and repair work, or arrange for major maintenance.",Core,remote,0.9289399981498718
53-2012.00,10607,Supervise other crew members.,Core,remote,0.862358033657074
53-2012.00,10597,Request changes in altitudes or routes as circumstances dictate.,Core,remote,0.9387295842170715
53-2012.00,10604,File instrument flight plans with air traffic control so that flights can be coordinated with other air traffic.,Core,remote,0.8777525424957275
53-2012.00,10606,Rescue and evacuate injured persons.,Supplemental,remote,0.8567414879798889
53-2012.00,10602,Instruct other pilots and student pilots in aircraft operations.,Supplemental,remote,0.8473898768424988
53-2012.00,10609,Fly with other pilots or pilot-license applicants to evaluate their proficiency.,Supplemental,remote,0.7822475433349609
53-2012.00,10610,Plan and formulate flight activities and test schedules and prepare flight evaluation reports.,Supplemental,remote,0.8442220687866211
53-2012.00,10601,Teach company regulations and procedures to other pilots.,Supplemental,remote,0.8062827587127686
53-2021.00,12731,"Inform pilots about nearby planes or potentially hazardous conditions, such as weather, speed and direction of wind, or visibility problems.",Core,remote,0.8342550992965698
53-2021.00,12728,Issue landing and take-off authorizations or instructions.,Core,remote,0.852515697479248
53-2021.00,12735,Transfer control of departing flights to traffic control centers and accept control of arriving flights.,Core,remote,0.9322912096977234
53-2021.00,12732,Provide flight path changes or directions to emergency landing fields for pilots traveling in bad weather or in emergency situations.,Core,remote,0.8978732228279114
53-2021.00,12733,Alert airport emergency services in cases of emergency or when aircraft are experiencing difficulties.,Core,remote,0.8404058218002319
53-2021.00,12729,Monitor or direct the movement of aircraft within an assigned air space or on the ground at airports to minimize delays and maximize safety.,Core,remote,0.7728103995323181
53-2021.00,12734,Direct pilots to runways when space is available or direct them to maintain a traffic pattern until there is space for them to land.,Core,remote,0.701542317867279
53-2021.00,12730,"Monitor aircraft within a specific airspace, using radar, computer equipment, or visual references.",Core,remote,0.9600765705108643
53-2021.00,12736,"Direct ground traffic, including taxiing aircraft, maintenance or baggage vehicles, or airport workers.",Core,non-remote,0.7452254891395569
53-2021.00,12739,"Contact pilots by radio to provide meteorological, navigational, or other information.",Core,remote,0.9342877268791199
53-2021.00,12738,"Maintain radio or telephone contact with adjacent control towers, terminal control units, or other area control centers to coordinate aircraft movement.",Core,remote,0.5997335314750671
53-2021.00,12737,Determine the timing or procedures for flight vector changes.,Core,remote,0.9081759452819824
53-2021.00,12740,Initiate or coordinate searches for missing aircraft.,Core,remote,0.8860980868339539
53-2021.00,20691,Provide on-the-job training to new air traffic controllers.,Core,remote,0.7825797200202942
53-2021.00,12741,Check conditions and traffic at different altitudes in response to pilots' requests for altitude changes.,Core,remote,0.8982560038566589
53-2021.00,12742,"Relay air traffic information, such as courses, altitudes, or expected arrival times, to control centers.",Core,remote,0.985612690448761
53-2021.00,12744,"Inspect, adjust, or control radio equipment or airport lights.",Core,remote,0.9270146489143372
53-2021.00,12743,"Compile information about flights from flight plans, pilot reports, radar, or observations.",Core,remote,0.9283363223075867
53-2021.00,12747,Organize flight plans or traffic management plans to prepare for planes about to enter assigned airspace.,Core,remote,0.8760766983032227
53-2021.00,12748,"Review records or reports for clarity and completeness and maintain records or reports, as required under federal law.",Core,remote,0.6409199833869934
53-2021.00,12749,Complete daily activity reports and keep records of messages from aircraft.,Core,remote,0.8646303415298462
53-2021.00,12745,"Conduct pre-flight briefings on weather conditions, suggested routes, altitudes, indications of turbulence, or other flight safety information.",Supplemental,remote,0.865412712097168
53-2021.00,12746,"Analyze factors such as weather reports, fuel requirements, or maps to determine air routes.",Supplemental,remote,0.9378777742385864
53-2022.00,23939,Inspect airfield conditions to ensure compliance with federal regulatory requirements.,Core,remote,0.7297131419181824
53-2022.00,10613,Implement airfield safety procedures to ensure a safe operating environment for personnel and aircraft operation.,Core,remote,0.5885931849479675
53-2022.00,23940,Conduct inspections of the airport property and perimeter to maintain controlled access to airfields.,Core,remote,0.7260616421699524
53-2022.00,20456,Assist in responding to aircraft and medical emergencies.,Core,remote,0.8958661556243896
